Transaction ID,Customer ID,Transaction Amount,Transaction Date,Payment Method,Product Category,Quantity,Customer Age,Customer Location,Device Used,IP Address,Shipping Address,Billing Address,Is Fraudulent,Account Age Days,Transaction Hour
c1466e71-c71e-4dd8-81b3-bcbe1a83e359,5bb50028-badd-4503-96b2-6516199f4111,432.63,2024-01-27 11:01:54,debit card,toys & games,5,28,Richardfurt,mobile,154.161.202.130,"928 Snyder Village Apt. 154
Jasminetown, MT 53179","01348 Michael Lodge Suite 295
Lindashire, ID 12229",0,112,11
b7ffd1f5-1c42-4134-9d34-ed7f30f442ce,96c39dc7-7108-4ea9-92c0-fe9bdc25f883,312.25,2024-01-08 00:35:52,PayPal,toys & games,2,27,West Jonathanton,mobile,42.102.148.74,"658 Ryan Way
North Kevin, GU 80369","658 Ryan Way
North Kevin, GU 80369",0,204,0
279f2b6e-edb7-4bb9-a117-636e5c740540,0268eab0-1687-42b2-9302-3759a2ea1892,168.19,2024-02-07 00:53:22,bank transfer,clothing,4,26,West Christopher,mobile,19.60.17.60,"7147 Johnson Branch Suite 192
Danamouth, PR 16678","7147 Johnson Branch Suite 192
Danamouth, PR 16678",0,116,0
aef84791-6431-4b43-8c22-7620a3ce0d2c,3796b702-fe08-4f4e-aa94-212e655389df,167.24,2024-02-04 12:26:20,bank transfer,electronics,3,23,Tyronehaven,desktop,203.188.147.143,"8710 Marvin Ville Apt. 899
South Connie, ME 47050","8710 Marvin Ville Apt. 899
South Connie, ME 47050",0,40,12
1768210d-e414-4632-b3dd-aa82ffa94bf8,a08a47bb-0ff3-493c-9c41-68ee29807d56,124.64,2024-01-05 02:36:09,debit card,toys & games,5,37,Richardschester,mobile,78.82.157.100,"USS Turner
FPO AP 28978","USS Turner
FPO AP 28978",0,215,2
f534277f-ae1f-463f-8bad-6126d874f84c,712cd53c-0301-41e7-8cf7-7ce5313f5cbf,256.02,2024-01-11 11:33:06,PayPal,electronics,4,22,West Susan,tablet,218.54.164.254,"32048 Williams Passage
Jenkinston, MP 15330","32048 Williams Passage
Jenkinston, MP 15330",0,140,11
0df3d15d-ea1b-4be3-a64e-8fe0c81e64e4,ab35e8e7-e246-41a0-9965-e9f785d6c571,128.37,2024-02-03 11:30:00,credit card,home & garden,5,46,Danielstad,desktop,219.7.183.165,"PSC 8099, Box 9242
APO AE 59753","263 Barry Circle Suite 993
North Angelafurt, MA 94993",0,263,11
207d72da-c334-4a5c-89e4-ca6748f09619,dd0ec027-44f1-48d4-9273-cb02e1877a0b,125.25,2024-02-25 07:50:08,bank transfer,health & beauty,5,40,Thompsonfurt,desktop,26.140.96.79,"7763 James Burg
Watsonview, NH 37506","7763 James Burg
Watsonview, NH 37506",0,95,7
309cd28b-20ec-4696-b91b-d8f2f8606f40,b8874b41-c1cf-44bb-b745-b618509b6987,519.03,2024-02-20 08:31:42,bank transfer,electronics,1,30,Michaelberg,desktop,76.179.136.238,"9719 Lisa Rue
Harperfurt, AS 89937","9719 Lisa Rue
Harperfurt, AS 89937",0,147,8
5162b303-5243-45bb-acc9-7832655fa956,44d59d41-94e4-424f-990a-8e18a78c0599,309.19,2024-03-05 06:38:57,PayPal,clothing,2,49,South Trevor,desktop,122.192.104.237,"470 Melissa Shoal
North Melanieshire, NV 96699","742 Rogers Unions
Larachester, KS 78557",0,198,6
e68b2f73-f486-4a5e-94ed-9e4069b8799d,fd063bbe-8141-4a8d-8b97-428562af8813,285.61,2024-01-26 09:00:29,PayPal,electronics,1,14,South Thomasfurt,desktop,102.97.99.234,"8621 Nicole Field Suite 302
Ronnieborough, WY 32669","8621 Nicole Field Suite 302
Ronnieborough, WY 32669",0,26,9
2379e6e2-6d4a-4fa8-8ddd-17e75cff336e,b144f873-079b-412b-b886-19b57a1ef230,75.04,2024-03-27 15:48:37,bank transfer,health & beauty,1,40,East John,desktop,218.231.52.233,"7958 Michael River
Amandahaven, DC 59959","7958 Michael River
Amandahaven, DC 59959",0,240,15
1a34adae-1546-484b-9380-08a3d3cd6055,789fc722-318a-4dde-af39-3e67d1dd7af1,18.95,2024-01-13 16:46:51,bank transfer,health & beauty,2,43,North Destinyton,tablet,49.237.203.205,"Unit 2986 Box 2629
DPO AE 96252","Unit 2986 Box 2629
DPO AE 96252",0,190,16
68c6b7a0-5704-4fae-9a28-5d2d37fa8f32,04df7fa6-8f5a-4ba3-9e11-733b4385fc12,210.45,2024-03-08 09:29:45,debit card,health & beauty,4,45,South Nathanburgh,tablet,168.84.28.203,"732 Linda Row Suite 454
Lisaborough, AZ 58244","732 Linda Row Suite 454
Lisaborough, AZ 58244",0,59,9
a638b414-25ea-46c7-824a-d371b282112e,51520a6e-e661-4881-bb96-34702f0f26e3,190.68,2024-02-20 18:06:55,credit card,clothing,2,20,North Amy,desktop,96.60.91.14,"3351 Hardy Meadow
Millerside, AK 05514","PSC 7224, Box 8847
APO AP 93727",0,179,18
c052b1a9-20f0-4c4a-ac6f-96115cdc22dc,01785823-3254-4e9a-9ace-06a9262c09e3,38.17,2024-02-13 21:22:14,credit card,toys & games,1,31,Williamville,desktop,144.41.215.91,"88474 Gonzalez Radial
Riveratown, NH 61179","88474 Gonzalez Radial
Riveratown, NH 61179",0,15,21
f34b7ae5-dc17-47a6-84fe-29657e15f16e,0d1842fb-9c51-4102-a477-34e66f62d0f5,336.71,2024-01-19 14:35:54,credit card,health & beauty,4,37,Landrymouth,tablet,219.74.110.43,"74815 Thomas Rest
West Michaelton, AL 18562","74815 Thomas Rest
West Michaelton, AL 18562",0,235,14
7a35d65c-d368-4e9d-a882-c63e7d296769,d4198f4e-c906-4b28-aa96-7fcfc2ada948,327.04,2024-02-09 17:15:03,debit card,health & beauty,5,38,North Paulchester,tablet,166.233.250.251,"5087 Lisa Fields
North Joseph, WV 33205","323 Silva Light Apt. 263
East Maryfurt, AZ 56186",0,223,17
401382ae-fb36-426f-b9a6-e9424184534a,55addf8f-690f-4b50-9a32-12ab8b48ea09,275.07,2024-02-14 13:19:31,bank transfer,electronics,2,48,Lake Robertamouth,tablet,139.70.218.249,"39800 Brewer Mountain
Kellyborough, NM 14727","39800 Brewer Mountain
Kellyborough, NM 14727",0,113,13
a8ed4227-08e6-4145-a521-06a2263740ea,a51870ce-ff34-4789-b9c5-43d14a431582,74.11,2024-01-15 04:47:42,credit card,clothing,4,22,Lake Johnton,tablet,199.207.219.205,"87085 Matthew Turnpike
New Gregoryburgh, OR 93291","87085 Matthew Turnpike
New Gregoryburgh, OR 93291",0,93,4
151c4e4f-1d87-42c3-9ed8-a161e4449410,11e2d45a-3679-45c3-8e41-14d67b808c99,545.44,2024-01-07 02:38:35,debit card,electronics,5,24,Scottchester,mobile,114.162.230.76,"9338 Elliott Club Apt. 009
Jasontown, ND 32546","9338 Elliott Club Apt. 009
Jasontown, ND 32546",0,1,2
ad1c5f01-e14a-4b70-b074-9fa74592da7a,96f500db-e008-4060-8883-30ea0e0eefb1,188.87,2024-02-20 11:37:41,PayPal,toys & games,5,33,Walkerside,desktop,48.58.212.89,"3044 Collins Fork
Taylorfort, MT 19669","3044 Collins Fork
Taylorfort, MT 19669",0,208,11
17b52cbd-cfda-48d5-b0cb-aa6758b5e238,3f8227e1-1ee8-474f-8a3c-0956fdfc2566,283.92,2024-02-14 13:53:57,credit card,electronics,4,37,Lake Christinaport,tablet,163.99.245.255,"3214 Robert Pines Apt. 874
Port Zachary, NE 08494","3214 Robert Pines Apt. 874
Port Zachary, NE 08494",0,123,13
71d16a95-ab37-4764-aa7a-dfce60271b03,ad3120b7-a290-4412-8116-0911d5856b37,178.46,2024-02-09 09:07:08,credit card,toys & games,3,30,North Diane,tablet,126.125.81.244,"347 Williams Passage
Spencerborough, MN 96214","347 Williams Passage
Spencerborough, MN 96214",0,161,9
4c2916c8-ca2b-498c-9a00-f2cd9607e436,6e8e5788-ca3a-4f66-84b9-e85a37e0dff3,87.0,2024-03-09 02:36:04,credit card,home & garden,1,30,East Michael,mobile,142.184.213.208,"3809 Garcia Way Apt. 706
Costafort, MS 76751","3809 Garcia Way Apt. 706
Costafort, MS 76751",0,153,2
6d5f0320-d7a7-4a87-b1b2-dee25ea000c0,e8388ae8-c32f-4c9c-9eaa-182cef8b21ae,34.5,2024-03-29 05:50:06,bank transfer,clothing,3,33,Leonton,mobile,166.54.235.42,"05615 Atkinson Spring Suite 475
Hernandezberg, PR 37331","05615 Atkinson Spring Suite 475
Hernandezberg, PR 37331",0,88,5
fe41a67e-13e4-477a-b7f4-5b36f2bb9e4f,36333f5e-1b6f-4133-b563-e25d7385dabd,344.97,2024-01-29 18:10:54,credit card,health & beauty,4,45,Port Craig,tablet,126.53.57.187,"USCGC Miller
FPO AE 13946","USCGC Miller
FPO AE 13946",0,53,18
6705d91d-5621-416d-916f-b0e18d759e3d,c76a5ccc-2417-44a1-84e3-b3c6bda2b8f2,619.84,2024-02-25 10:19:25,bank transfer,health & beauty,1,35,Jeffreymouth,desktop,53.254.174.233,"8589 Christopher Village Suite 033
Penaberg, OK 34145","8589 Christopher Village Suite 033
Penaberg, OK 34145",0,134,10
3ea1eea7-09d8-4802-9d5a-2e2e6d16c843,45afc5c3-1550-43c0-af96-0ebd6eeb6d0a,12.16,2024-02-19 12:28:44,PayPal,home & garden,5,41,Middletonmouth,tablet,139.19.31.46,"PSC 4586, Box 9212
APO AP 15531","PSC 4586, Box 9212
APO AP 15531",0,254,12
431e8b5d-2cc8-4e92-aa76-14c0b735f35f,081b667c-b5fe-481e-bf7f-a6fb13413e24,348.06,2024-03-12 06:43:43,debit card,home & garden,1,37,East Kimberly,tablet,196.21.53.190,"33292 Villarreal Lodge Suite 932
Thomasmouth, NH 86889","085 Palmer Light
North Victor, DE 81452",0,91,6
9c4bf590-63bc-4f3f-a681-b21b3e55500d,45b56b46-87bb-45bc-a286-23006953cf22,569.76,2024-03-16 18:52:23,credit card,home & garden,1,28,Nicholasfort,mobile,216.47.160.201,"7966 Cassandra Mission
Mcknightfurt, FL 57166","7966 Cassandra Mission
Mcknightfurt, FL 57166",0,26,18
7af463f3-2b53-4bd3-9ae6-2628cfab1d28,e641fef2-2e5e-4fd7-bd97-16c4fbfbb054,298.5,2024-02-27 07:30:05,debit card,health & beauty,3,24,Port Kevinmouth,desktop,202.55.83.207,"27112 Amanda Dale
East Carly, KY 64753","27112 Amanda Dale
East Carly, KY 64753",0,89,7
6c0d058c-bfa7-4bb4-ada4-f91914acb95e,2c2754cd-4482-41c7-b5b3-c65b0c1a50a1,353.63,2024-02-06 02:05:41,bank transfer,electronics,3,47,Paigeville,desktop,15.23.63.111,"0734 Ballard Spring
New Hannahfort, KY 26237","0734 Ballard Spring
New Hannahfort, KY 26237",0,31,2
f3b95acc-8f66-4af2-9e0f-c761614705bc,f7fd3e51-2388-4d9a-8a66-3fe105fba1ee,400.05,2024-02-29 04:45:30,PayPal,electronics,4,39,Vancechester,tablet,176.217.103.106,"06246 Schroeder Lights Apt. 343
Morenomouth, WA 80440","06246 Schroeder Lights Apt. 343
Morenomouth, WA 80440",1,229,5
99f94a4c-e4e1-4717-97c2-18d2784cad4a,f582b064-8be4-4ea7-a0ec-c095e057e739,286.52,2024-02-22 00:07:02,bank transfer,toys & games,3,24,Reidmouth,desktop,52.94.209.96,"975 Andrew Track
Lake Melanie, MH 47010","975 Andrew Track
Lake Melanie, MH 47010",0,179,0
89645be3-6969-4be2-ba0c-cc0fe82e915c,ab147272-75f1-4ad8-be10-df136adb082c,139.76,2024-02-07 17:17:59,debit card,clothing,4,37,North Jaimeberg,desktop,59.37.160.107,"141 Landry Court Apt. 957
North Jeffreyfort, MT 69179","01268 Kyle Streets
Cooperside, VA 03361",0,156,17
4459fda0-3cfe-4d73-ae24-67c490a806df,589b0fee-1f5d-42aa-8ad5-5418e5603b92,68.49,2024-03-08 17:09:45,debit card,clothing,3,26,New Vanessa,tablet,84.103.163.112,"25342 Pamela Club
Lake Rebeccafurt, LA 52644","25342 Pamela Club
Lake Rebeccafurt, LA 52644",0,4,17
b536b82d-9295-4218-b91e-3dde93807276,6a58886d-07bd-463a-a88d-d1d8c292f30e,182.53,2024-03-16 08:14:50,credit card,health & beauty,4,47,Jordanfort,mobile,45.13.216.171,"PSC 1392, Box 1492
APO AE 98024","PSC 1392, Box 1492
APO AE 98024",0,254,8
4f9789a6-2439-4511-9c74-59433f1d0da0,4f6cab8e-4999-47a8-a93e-c7ed965a1653,23.63,2024-03-08 19:49:04,credit card,clothing,3,38,New Tonyaborough,tablet,120.205.41.200,"30225 Heather Highway Suite 645
New Thomas, WI 84073","30225 Heather Highway Suite 645
New Thomas, WI 84073",0,182,19
5cbbe82b-307a-4f85-b3f2-52313562c246,bbb9d2f3-8c1a-4049-9416-4114b4f0dd3b,63.92,2024-01-25 06:48:33,PayPal,clothing,5,7,South Charleshaven,desktop,95.182.2.69,"47341 Laura Expressway
Copelandmouth, IL 61132","47341 Laura Expressway
Copelandmouth, IL 61132",0,133,6
60caf9c0-6a1c-4b08-b246-0469725b8b0f,fae724fc-e4c3-45c8-a091-7371083553c2,70.16,2024-03-07 13:44:18,bank transfer,electronics,3,24,South Jennifer,desktop,108.94.41.196,"8857 Kurt Trace
South Kimberly, KY 31902","81104 Scott Mills Apt. 589
New Crystalshire, NE 07600",0,75,13
397e31f7-719d-4462-95d1-461809a33fc6,07853f6d-3de6-465b-abd9-952dd5d0a59d,308.51,2024-01-19 22:05:30,debit card,home & garden,3,32,West Margaretview,mobile,31.20.215.115,"35775 Tiffany Fields Apt. 895
Tannermouth, MD 62204","35775 Tiffany Fields Apt. 895
Tannermouth, MD 62204",0,110,22
cc864c17-fbb6-4eb8-91b4-3470b1eb06f8,7a839e5c-6365-423c-b20d-94002b2b29bf,21.43,2024-01-03 21:40:16,bank transfer,electronics,5,36,East Dustinhaven,tablet,39.175.150.86,"2704 Melissa Coves Suite 455
North Beth, WI 70488","2704 Melissa Coves Suite 455
North Beth, WI 70488",0,86,21
64ff7e30-2056-40c1-b69b-ff3295d4ab9c,cc55f297-109e-4037-a05a-4c053cdc1ff3,258.86,2024-02-11 12:44:53,debit card,home & garden,4,24,West Christina,desktop,157.37.37.47,"782 Lara Drive Apt. 327
Lake Cynthia, MO 02994","782 Lara Drive Apt. 327
Lake Cynthia, MO 02994",0,287,12
3d087058-4741-4543-93c6-c9f84d6c95bd,2adab6ce-b148-4b99-9f4c-42166972eed5,135.0,2024-03-20 20:40:43,PayPal,electronics,4,28,North Catherineborough,mobile,5.9.228.113,"684 Perry Turnpike
Brianland, SC 78040","684 Perry Turnpike
Brianland, SC 78040",0,108,20
8901ae8a-8c91-42eb-806c-51558d019464,a2b1cb35-0cbf-4547-bc8d-837ec93ad2a1,12.83,2024-03-10 15:38:37,debit card,home & garden,3,35,New Chad,desktop,85.243.126.173,"595 David Tunnel Suite 054
Patelhaven, FL 20027","595 David Tunnel Suite 054
Patelhaven, FL 20027",0,8,15
e736ead5-04e3-4646-a490-520368dcb05c,e830e20b-faa5-4313-973a-de4e8195fbfa,128.21,2024-03-28 20:34:51,PayPal,electronics,5,30,North Heather,mobile,160.112.174.34,"PSC 1375, Box 1494
APO AA 11612","PSC 1375, Box 1494
APO AA 11612",0,167,20
ee8905bb-d2c6-44f1-9a92-6ae35d8983ff,f1e1fd5a-e0b1-4825-9923-72e8ae3087a3,174.69,2024-03-02 17:08:05,credit card,clothing,5,27,Ramosborough,tablet,195.159.68.142,"48733 Wells Summit
Jenniferview, CO 44581","48733 Wells Summit
Jenniferview, CO 44581",0,147,17
0af36797-39a3-4b06-9239-e0d145fa6126,25299726-c99a-4ca5-b24f-46e577e9edeb,276.67,2024-04-03 19:35:24,PayPal,health & beauty,3,51,Williamsonstad,tablet,32.250.230.238,"3844 Gomez Drive Suite 959
Michaelside, HI 14701","3176 Jones Vista Apt. 667
Marioville, SC 24030",0,44,19
0fe22562-ed1c-4737-8e6c-0b7fbfb02066,23b44a30-fae5-45b8-befe-40cca4801c7a,87.73,2024-03-03 15:30:25,credit card,clothing,4,33,East Emily,desktop,147.206.43.207,"87037 Amy Port Apt. 268
North Amy, WV 85588","87037 Amy Port Apt. 268
North Amy, WV 85588",0,273,15
f7505124-7010-419a-a077-35d81da3dda0,f3e875e0-70fa-41fb-9651-a36673bfe1e0,278.33,2024-02-24 17:16:37,PayPal,home & garden,1,23,East Douglastown,mobile,18.30.199.78,"7320 Catherine Trafficway
Tuckershire, MA 74325","7320 Catherine Trafficway
Tuckershire, MA 74325",0,54,17
5ead2dad-8f56-4aee-89a9-9880da098584,96b30b82-e302-4d7b-a890-d7528c8dbf30,631.43,2024-01-30 22:57:55,bank transfer,clothing,5,49,Hallmouth,desktop,114.115.163.205,"3323 Stewart Isle
Lake Emily, AZ 47236","3323 Stewart Isle
Lake Emily, AZ 47236",0,119,22
0426ab4c-4465-43f4-b07e-02de2ea6465e,210491a5-aff7-4f54-b671-8cc90da9e34d,636.62,2024-02-17 08:03:21,bank transfer,electronics,2,40,Barrontown,mobile,106.122.40.251,"532 Catherine Route
Bradleyton, OK 20703","532 Catherine Route
Bradleyton, OK 20703",0,229,8
92b669f2-4176-4ab2-b4ab-f6eff3cc8c29,ec0d750f-0a1a-4dd1-ad7d-8c17cd037d3a,303.73,2024-01-09 01:06:34,bank transfer,health & beauty,1,43,East Harold,tablet,103.121.92.17,"3102 Lopez Union Suite 987
East Meghan, SC 55181","3102 Lopez Union Suite 987
East Meghan, SC 55181",0,182,1
cf00d0ff-e462-41ae-b0a8-b10ff0c1db66,ae08f838-fefe-428a-a93b-50118045494b,162.3,2024-03-28 07:34:18,PayPal,home & garden,1,31,East Wendy,tablet,204.83.245.117,"2115 Karen Expressway Apt. 707
Armstrongberg, VI 43766","954 Williams Summit
Jordanland, AL 18136",0,316,7
8a4731f4-c7fc-4673-b66c-1eb2d3a0d930,057d0b0b-8e45-452a-a9b7-7f67a63f6522,152.13,2024-03-02 14:54:41,debit card,clothing,2,22,East Whitney,mobile,204.241.48.201,"PSC 3467, Box 7480
APO AP 85466","PSC 3467, Box 7480
APO AP 85466",0,89,14
74410ecf-6a17-42a6-aca2-520bc75f04ee,b5abc0fe-dda2-4ded-b831-8dbaed966374,15.85,2024-01-20 08:45:31,credit card,electronics,4,45,Joseside,desktop,221.106.111.154,"663 Whitehead Way
Schultzfurt, FL 06132","663 Whitehead Way
Schultzfurt, FL 06132",0,329,8
2d0946a0-cbd8-44dd-af33-1b779c0835fb,bc4def24-e387-49c9-b224-7dfa230ab981,10.42,2024-04-06 06:16:25,PayPal,clothing,5,33,Vasquezberg,desktop,81.42.63.207,"222 Anderson Wall Suite 643
Hayesmouth, MH 11225","222 Anderson Wall Suite 643
Hayesmouth, MH 11225",0,78,6
db55ff96-42f6-461f-9f0d-5caad2e0377f,3ff3c851-1480-4c10-89d2-b25a31ccb2ec,140.59,2024-01-19 23:14:00,PayPal,clothing,5,29,Port Donna,desktop,215.59.195.55,"753 Henderson Overpass Apt. 923
Dennistown, OR 84291","753 Henderson Overpass Apt. 923
Dennistown, OR 84291",0,252,23
62e64901-6fda-4cbd-b729-63514f760f90,ae0e9b94-bcae-48d4-8524-8f163dfea254,203.57,2024-02-10 16:53:05,PayPal,health & beauty,4,59,Harpertown,tablet,117.141.250.53,"79766 Williams Drive
Bradside, WI 52462","79766 Williams Drive
Bradside, WI 52462",0,315,16
752f4062-3898-46d9-8826-8745e1560182,6520476c-d619-48b7-8e6e-f36218d8d907,218.06,2024-02-03 01:25:38,debit card,clothing,5,42,Thomasport,desktop,203.29.5.123,"3614 Megan Station Apt. 643
East Brittney, KS 25759","3614 Megan Station Apt. 643
East Brittney, KS 25759",0,252,1
2b30023f-b091-47ee-927d-7970b69956d0,5b87914f-0fd5-40d1-9efc-2287a566e0b0,222.36,2024-04-02 20:59:52,credit card,home & garden,1,50,Lake Arianachester,desktop,34.89.70.183,"0602 Jose Spring Suite 451
East Jason, WV 41455","0602 Jose Spring Suite 451
East Jason, WV 41455",0,308,20
c40823cf-b6de-4276-b806-42815968c15b,056ce4d5-0f1f-4d20-aaae-9a5f711a7d96,185.42,2024-03-17 19:19:29,PayPal,health & beauty,2,33,Edwardsview,tablet,94.86.12.195,"219 Moody Street Apt. 130
Sarahborough, MN 55687","219 Moody Street Apt. 130
Sarahborough, MN 55687",0,88,19
57ddf164-002b-48cb-942a-87bbbd7d3178,8fed3309-d205-4850-8403-02c00a13243d,13.06,2024-02-06 08:43:54,PayPal,health & beauty,5,28,East Erika,desktop,112.178.211.69,"8973 Angela Mews
East Allisonborough, ME 04513","8973 Angela Mews
East Allisonborough, ME 04513",0,335,8
cf433559-3365-44f9-9fcc-042e675995e8,3aef04d9-e134-4905-ae3d-5d22e2bbd1a7,48.99,2024-01-20 23:13:58,debit card,home & garden,5,35,West Keithhaven,mobile,210.201.216.20,"9741 Brady Flat Apt. 732
East Jerrymouth, NE 28392","9741 Brady Flat Apt. 732
East Jerrymouth, NE 28392",0,118,23
7c87d9bd-a675-4ac8-b79a-8ffb3327d380,2c3eacd6-4433-4108-a664-c70cde3c618e,95.02,2024-01-08 10:42:45,credit card,clothing,5,18,East Kayla,tablet,158.157.16.101,"912 Michael Groves Suite 797
South Beckyport, UT 41616","912 Michael Groves Suite 797
South Beckyport, UT 41616",0,165,10
a9408e78-a5a4-4957-a562-a3010e518c58,d6fe7db1-dad9-496d-8e86-df203fd05e2c,39.07,2024-01-02 21:25:08,debit card,electronics,2,45,Vincentburgh,desktop,204.38.153.254,"1054 Spencer Lights
East Jacob, VT 12812","2344 Thomas Dam
South Kathyton, LA 60727",0,209,21
ff3e43c8-9921-4310-b582-b2445a6d5c12,d02497a6-c97d-4cfc-b768-3a217e44eacf,215.58,2024-02-10 17:48:27,debit card,home & garden,4,34,Lindamouth,mobile,214.131.46.127,"761 Bullock Crescent
Hornborough, OH 39812","761 Bullock Crescent
Hornborough, OH 39812",0,61,17
def4f14a-9361-44ab-b994-12b33a6b9fe3,934f3750-1e6d-4af0-ab6e-c50f7c483d78,721.31,2024-03-04 01:01:54,PayPal,electronics,5,45,New Charles,tablet,78.17.85.31,"0536 Tony Fords
New Shawnbury, WI 85535","0536 Tony Fords
New Shawnbury, WI 85535",0,4,1
7257dab3-f627-4ca4-9c9f-4fae10135fa4,f35a050c-add2-4eb9-ac48-02b52f237a04,67.69,2024-03-15 03:38:15,PayPal,clothing,5,46,East Joshua,tablet,194.127.101.229,"0507 Stephen Inlet
Leehaven, PR 56937","0507 Stephen Inlet
Leehaven, PR 56937",0,360,3
ebe01aeb-54ac-4854-9994-ee4cbc7be5c3,8379e69e-ad92-4ebf-8336-2e06370fe25d,89.13,2024-03-16 04:12:36,bank transfer,toys & games,4,45,South Stacyborough,tablet,18.74.144.194,"791 Jason Junction
South Robertburgh, MH 27602","00001 Juan Lights
South Marcborough, AL 01455",0,147,4
b313637d-b65b-4e96-97a0-901169e1bb63,239497fb-d83a-4959-af11-e1d2d5687042,176.0,2024-02-02 22:32:10,debit card,clothing,1,40,Nicolefurt,desktop,126.22.13.77,"509 Aaron Rapids Suite 465
Lisaport, PA 98834","836 Anthony Lakes Suite 232
Port Crystalmouth, NM 07577",0,95,22
9268bd65-22d3-4fe1-a65a-404f7c69c968,ec0f2e7b-fce8-4058-8858-eb2219007286,48.06,2024-01-21 22:27:22,PayPal,electronics,5,21,North Brian,desktop,115.194.102.10,"54277 Katie Port
Robertsontown, OK 39624","54277 Katie Port
Robertsontown, OK 39624",0,6,22
a2893332-fc5d-4e2a-9333-ed478e2fde29,b4387893-7aee-473f-933c-63a921cba376,408.58,2024-03-19 11:27:17,bank transfer,toys & games,4,27,Flemingville,tablet,173.18.174.72,"679 Owens Turnpike Suite 729
Port Keithfurt, PW 88524","679 Owens Turnpike Suite 729
Port Keithfurt, PW 88524",0,152,11
086a7e42-0941-4908-9140-1baf26a33ec8,ea373f29-fa7a-40a7-8126-fc18b00ce6b3,171.07,2024-02-01 09:13:24,debit card,health & beauty,1,37,Martinezfurt,mobile,159.15.58.204,"26149 Castillo Burg
North Larry, GA 73662","561 Andre Radial
Davishaven, MT 13648",0,170,9
5304ef90-0064-4906-8bd6-e8894dca17bc,dfd5debe-a32f-4b39-b0d4-4c3e408a9299,57.4,2024-02-15 11:46:01,debit card,toys & games,1,25,Waltonshire,mobile,162.203.18.22,"4938 Dawn Knolls Apt. 683
Jefferybury, WI 40569","4938 Dawn Knolls Apt. 683
Jefferybury, WI 40569",0,319,11
908c0e74-72cf-44de-97a0-2c02a68798ca,b6dd0edc-6a1e-4ff8-96ca-e756a2168fd2,67.65,2024-01-11 11:05:37,bank transfer,clothing,3,30,Sharonmouth,mobile,91.121.139.51,"33351 Perez Mount Apt. 895
Bradyburgh, NV 77107","33351 Perez Mount Apt. 895
Bradyburgh, NV 77107",0,238,11
07095093-ce74-44e0-bf62-00501734c86c,f75c9b4c-9c11-48b1-a9f9-78ec023e54b2,159.03,2024-01-26 22:04:16,credit card,clothing,3,27,Johnsonside,desktop,32.205.42.255,"202 Lee Expressway
North Stephanie, AS 11847","202 Lee Expressway
North Stephanie, AS 11847",0,80,22
2ece72ef-bba2-48e4-90aa-9896c957387d,402dc7d3-4562-47c3-b169-d511e17fbc04,350.25,2024-01-30 15:39:04,bank transfer,toys & games,3,28,South Peter,mobile,214.158.17.124,"4479 Contreras Crossroad
Port Kathleenmouth, SC 53131","4479 Contreras Crossroad
Port Kathleenmouth, SC 53131",0,122,15
eed820b7-9372-48c5-abce-b07e9f17b68f,9c252671-f251-4cd0-aaf0-1a037afc5d29,64.48,2024-02-08 07:12:14,credit card,clothing,4,31,North Mitchell,tablet,16.10.255.225,"922 Stephens Courts
Russelltown, MN 40081","922 Stephens Courts
Russelltown, MN 40081",0,237,7
f73b54d2-d941-414e-8f7f-15e84bc8c0d4,ae67431f-99a9-4933-9c42-79fe8912ee2e,57.96,2024-01-12 11:22:29,bank transfer,electronics,2,46,Lake Mikaylahaven,desktop,193.158.102.7,"898 Amy Islands Apt. 713
Jacksonbury, MP 79161","898 Amy Islands Apt. 713
Jacksonbury, MP 79161",0,111,11
f14a9c45-66ec-43a2-974c-e14819c10d8d,feb9382e-8643-498b-9f7c-11459f4573d6,14.27,2024-03-03 13:22:30,debit card,health & beauty,1,47,Jonathanberg,mobile,102.129.51.134,"26654 Christy Rapid Suite 194
East Erica, VI 51347","96162 Michael Forge
West Tylerton, NJ 27389",0,79,13
deed6f0c-3e3c-4888-a4e1-e87ce2245ec6,8a82b2a0-06d3-4cd3-8b4b-d5c3b5ef7df2,682.75,2024-01-11 10:32:32,PayPal,clothing,5,19,Michaelmouth,desktop,156.121.170.65,"4089 Paul Meadows
Thomaschester, WY 43682","4089 Paul Meadows
Thomaschester, WY 43682",0,20,10
7bec604a-5dba-4204-8ef2-a48e722d38a7,2656e726-dff6-4ea6-be46-59f7546e4c34,39.65,2024-01-10 06:13:35,bank transfer,clothing,5,37,Lake Paulamouth,tablet,30.143.179.83,"539 William Valleys
South Rachel, FL 70042","539 William Valleys
South Rachel, FL 70042",0,94,6
d08f8623-af65-466c-9177-79972e05fb15,9861a8a6-4196-49bd-933f-a61136273572,98.64,2024-02-25 19:53:12,credit card,home & garden,3,46,Port Shannonfurt,mobile,14.17.157.169,"8759 Julie Key Suite 481
New Misty, SD 13817","8759 Julie Key Suite 481
New Misty, SD 13817",0,47,19
88d81eaa-b5cf-4f30-a796-f832b438e8cd,a08b12fb-f9e5-4f98-805f-24be8ddf8acd,408.47,2024-03-12 20:13:43,bank transfer,toys & games,3,20,Sheenaville,mobile,183.245.105.34,"7231 Brown Stravenue
West Ryan, RI 33843","7231 Brown Stravenue
West Ryan, RI 33843",0,166,20
